Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Label
-316.534,47.67373,-43.135544,-72.446686,2.817039,27.663788,-27.828205,-27.916822,-3.0036309,25.67677,-29.475847,20.535479,17.737751,6.0
-233.83336,70.31605,-76.470634,-93.271416,-2.3254595,21.5056,-35.07219,-39.27828,-3.6978357,21.792204,-39.150356,-4.847905,-6.653788,6.0
-191.42279,118.132416,-61.393,-99.10394,-20.652119,3.0801368,-49.443764,-54.229004,-6.2754707,22.505106,-34.30871,-8.118434,-22.567509,6.0
-206.09909,148.92546,-52.999092,-90.96963,-24.314793,-0.75621,-48.792076,-64.98775,-10.960727,19.421429,-29.55347,-8.177262,-29.47459,6.0
-222.81746,147.93883,-61.40271,-89.40379,-19.803547,0.83329153,-43.67227,-65.89281,-11.368819,15.862247,-22.769987,-6.219676,-33.6202,6.0
-243.43094,119.99393,-61.752792,-84.89839,-14.799873,17.842148,-36.051437,-55.491676,-6.435788,21.211777,-11.661906,2.579082,-28.54451,6.0
-249.01378,123.003174,-49.152992,-86.87218,-11.499104,23.728638,-33.450943,-54.955887,-9.790016,19.633152,-7.855626,7.7345934,-23.24102,6.0
-273.15448,130.71082,-45.371098,-91.32684,-5.8108406,27.468067,-29.645157,-56.569584,-10.789043,17.959362,-5.613994,9.741826,-22.229156,6.0
-322.04575,125.58775,-38.86095,-87.61189,0.8006307,35.984276,-33.962456,-54.54627,-8.574175,13.870909,-4.0536494,5.720229,-22.307186,6.0
-360.2607,112.23285,-20.959076,-76.10143,-5.2972703,43.096508,-33.569084,-56.59783,-2.1282437,11.850405,-8.721942,5.643773,-21.099247,6.0
-372.7031,104.01321,-16.543633,-64.296814,0.24279669,42.4449,-35.92316,-55.812428,-2.7418036,12.37661,-10.952355,1.5721596,-19.360159,6.0
-377.21967,108.16205,-22.162718,-51.960373,13.202181,37.763863,-42.766678,-53.552856,-1.5514493,17.006046,-9.117249,-0.58795923,-17.423027,6.0
-382.71255,109.400665,-34.1131,-46.631737,26.090422,30.796669,-43.035877,-48.632534,2.4865441,14.290264,-12.888443,0.54426014,-9.56481,6.0
-381.13632,107.94748,-47.735123,-39.79126,29.599138,19.868483,-43.898922,-53.96382,5.501823,6.949196,-24.769764,0.1459524,-0.3182991,6.0
-364.97504,112.78869,-53.839672,-31.323032,32.372696,2.0180159,-40.261,-55.729633,5.954109,8.010794,-35.91132,3.5837803,7.1981683,6.0
-348.15744,118.03786,-53.334816,-22.055138,29.180374,-27.697273,-34.642284,-46.68174,-0.18861134,8.54776,-37.87523,1.4296248,13.717994,6.0
-350.5936,130.53659,-42.841866,-3.9677732,24.402103,-51.96151,-31.34006,-33.452843,-11.499976,-0.15038845,-35.020645,-6.6765985,6.9465075,6.0
-389.86502,136.4574,-23.477613,10.152856,12.912758,-53.142303,-38.129494,-31.649189,-24.464413,-14.416437,-27.425678,-11.535852,-8.876116,6.0
-446.50427,133.41368,6.817898,6.2324076,-15.723415,-29.342533,-34.599022,-35.024426,-33.146885,-26.913425,-29.879513,-1.0659103,-18.339493,6.0
-460.92395,129.58539,8.637596,-3.1662855,-26.630508,-21.538568,-26.985302,-37.006508,-30.167734,-35.329178,-34.77086,0.9504256,-21.213032,6.0
-471.03354,110.62934,-9.684374,-1.6689315,-15.573692,-13.294399,-20.609821,-37.930668,-29.67892,-36.703026,-38.91822,-8.622492,-20.190586,6.0
-503.52682,79.4314,-7.2104163,13.050837,1.0747932,-6.716915,-29.194464,-36.92095,-24.47461,-25.499073,-35.7835,-4.5666485,-0.8457477,6.0
-537.464,52.701637,2.1923766,19.579147,11.292892,-0.4772063,-31.469307,-30.090467,-13.643403,-10.351902,-24.93427,11.77372,19.657555,6.0
-541.4378,45.798565,0.044875324,20.802853,5.19825,-3.6637602,-31.859001,-26.230679,-7.7093954,-6.723747,-18.363022,16.950005,20.641262,6.0
-509.38324,62.248444,-16.205208,20.545841,-8.200588,-16.464268,-17.08466,-20.561646,-10.308031,1.0308052,-19.836136,0.5529123,26.431118,6.0
-490.44583,61.5922,-20.824318,16.718058,-6.9263115,-24.057028,-7.9701595,-7.2482033,-4.0316925,8.150365,-13.347004,-7.781057,26.898949,6.0
-492.26215,37.805683,-25.491295,18.099655,-1.3294736,-15.135248,0.07134184,12.310158,7.947413,18.111685,-9.506524,-14.806955,17.794544,6.0
-492.18732,29.419506,-30.029123,20.306269,1.4018914,-5.3934364,1.2613182,16.68969,10.778883,22.69666,-12.044265,-11.254648,10.557253,6.0
-497.23416,31.741758,-29.192417,21.648975,3.5758283,2.1622314,3.109014,21.305153,12.240604,25.852802,-11.415577,-14.542286,6.3357744,6.0
-513.3278,41.304733,-22.339432,14.816265,-0.06290966,-0.15859735,0.06888682,19.282341,14.754627,30.086,-9.313205,-16.943024,12.185328,6.0
-540.2711,45.409477,-19.397764,6.1415825,-5.383546,-2.6794891,-4.8531923,6.8094416,18.346672,30.563408,-9.954597,-9.047365,17.662212,6.0
-575.992,45.94704,-13.689659,2.9505115,-1.4716465,-5.956465,-1.7463341,2.5592518,20.504997,30.389732,-4.6634755,-6.09651,21.04037,6.0
-610.81757,41.03927,3.7591007,6.931546,7.8620167,0.62086666,0.43051696,3.136622,17.537556,22.205238,-1.7264947,-5.639657,17.47192,6.0
-605.95496,-6.209318,-2.3100696,32.159534,12.925512,18.692392,0.37987518,12.057407,9.600784,10.776977,-9.611357,4.771979,15.878927,6.0
-497.88196,-42.76025,28.369831,26.337921,3.9453042,20.016968,-6.035776,18.56641,4.9945707,16.150005,-9.534558,11.212576,18.959858,6.0
-446.11115,-71.14424,61.587685,9.046757,2.2570295,21.17977,-0.7158686,16.584518,-2.2334056,14.485473,-1.6495396,17.952852,18.286648,6.0
-432.45654,-95.24623,67.088806,-10.226457,8.800694,20.577835,1.2217282,18.283527,0.3556631,11.151947,3.462476,16.092554,9.287931,6.0
-423.77972,-109.09589,59.24582,-24.732872,18.378147,11.981413,2.4668076,15.844811,5.484817,11.074692,3.4355454,12.685236,10.550005,6.0
-417.34097,-106.83146,52.05426,-29.099186,19.478394,2.6677692,7.04976,14.486917,7.302016,13.627391,5.124961,12.183577,10.266153,6.0
-425.1765,-95.09753,50.90976,-26.904924,20.448385,-0.93208635,11.262524,17.500889,3.542812,11.224337,6.874241,11.706579,6.541384,6.0
-416.71912,-84.9643,43.955894,-26.188091,27.896103,-0.40046126,7.022546,5.9348636,-8.161272,5.3345895,6.0974693,11.422652,9.994707,6.0
-413.08258,-83.60362,43.18268,-26.739838,28.936977,-0.08808567,10.135435,5.6280584,-8.343182,6.4309716,4.210168,4.282878,13.488893,6.0
-423.36163,-94.455284,43.27185,-22.592642,24.740118,-2.9858398,14.261529,12.262718,2.274563,7.004533,1.2940102,4.1104097,16.583775,6.0
-316.52277,-11.004852,48.864174,-28.643692,12.880333,-20.477444,-11.386942,-21.250332,-19.407856,-5.6118975,-16.072765,-16.083614,-7.4599786,6.0
-222.36964,37.282604,-3.2784748,-32.70941,5.218321,-26.013592,-14.056068,-21.500689,-19.801064,-6.274318,-28.308163,-21.13208,-10.835602,6.0
-186.22067,44.346855,-58.807095,-23.752544,-11.05227,-21.935015,-23.65802,-16.037197,-23.644096,-10.498214,-38.27191,-21.925587,-2.1716125,6.0
-183.43745,17.75247,-99.81421,-18.133411,-17.835173,-27.573502,-32.495453,-14.670422,-21.925323,-12.90066,-28.735107,-7.50996,29.46268,6.0
-184.96967,13.606158,-112.2818,0.5354755,-27.556496,-37.55322,-33.656128,-11.576555,-17.615797,-9.436255,-9.403322,18.874306,52.814983,6.0
-199.22772,12.151945,-102.86665,18.226128,-25.92099,-46.809036,-24.5876,-8.684472,-9.951331,4.4908876,29.496403,51.23397,57.308327,6.0
-224.99004,0.20395811,-91.25059,24.391134,-31.275414,-48.38343,-17.024643,-3.6204727,1.3237593,28.589767,68.061104,57.276657,30.08408,6.0
-260.27664,-3.2802708,-74.77658,23.04632,-46.06151,-58.824135,-20.499771,7.7063622,5.2542925,55.376007,79.55564,35.256264,-11.540492,6.0
-304.7248,-15.74585,-57.58737,29.540142,-52.193413,-61.481094,-12.171778,14.981159,5.8620253,64.1545,68.15973,13.259615,-38.56857,6.0
-357.11407,-28.263256,-26.68503,42.47587,-49.618767,-55.10961,-9.377512,22.71446,15.1209755,56.581352,40.548294,-12.603016,-37.08435,6.0
-369.33337,-50.22792,-19.358799,39.208733,-39.719513,-52.457573,-20.05117,29.240393,15.458139,51.19409,35.96574,-11.709509,-33.755363,6.0
-337.91296,-34.780407,-32.903687,12.751038,-22.95684,-46.218334,-37.271225,22.565742,7.5414457,55.01036,58.67607,20.49933,-29.542965,6.0
-315.62994,-7.153359,-52.55481,-12.156393,-14.245111,-27.675484,-46.03811,9.321851,-6.5675974,43.867302,60.599197,49.23449,4.5032063,6.0
-328.60663,27.58376,-54.024216,-26.272774,-20.06083,-9.77211,-40.602406,0.6680268,-15.341081,27.608776,44.19018,49.847725,31.964195,6.0
-344.2753,61.42977,-37.89791,-29.562382,-33.61679,-2.2110705,-25.967564,-17.89746,-38.27965,2.5812047,12.682446,21.055235,28.06014,6.0
-283.60043,27.401423,-51.83017,-21.574371,-34.59355,-1.5764557,-25.212582,-20.250053,-33.618557,-0.7850238,-16.835646,-4.8213506,-10.347707,6.0
-234.32802,36.227066,-63.495674,-31.8181,-39.685253,-0.87547165,-21.834763,-20.56971,-37.956215,-5.090128,-28.150053,-11.73489,-28.341093,6.0
-234.26775,86.56975,-51.456154,-35.73701,-51.667072,-4.9683113,-16.037174,-20.006046,-39.346294,-6.890328,-37.175068,-12.883377,-31.720032,6.0
-291.8046,133.00896,-20.565184,-14.795278,-56.162933,-15.355154,-1.5686069,-23.750973,-36.30555,-12.5186615,-38.35093,-13.166172,-20.410896,6.0
-365.0387,148.83896,-12.806414,-0.456489,-32.11359,-20.514008,-1.9523482,-27.128551,-27.968967,-20.296728,-28.839695,-21.062164,-8.870304,6.0
-437.32318,133.3836,-14.429745,9.804308,-3.8604865,-12.350578,-7.8428106,-25.553215,-24.182919,-20.94769,-21.938208,-16.656017,-7.312078,6.0
-462.29108,119.791824,-19.174187,17.461445,5.237137,-2.1075969,-1.4861255,-16.393456,-16.213354,-13.237265,-17.209557,-9.444317,-9.90256,6.0
-439.56616,116.61197,-14.455814,10.870903,-17.33897,-9.399036,0.84936136,-13.237389,-4.4036636,-3.3795755,-15.706494,-0.21843413,-8.831666,6.0
-391.52307,119.30092,-11.246439,-9.194517,-30.819908,-9.86716,6.0199223,-17.605728,4.2325816,-5.4387293,-29.276764,13.645868,-16.29561,6.0
-347.71057,105.68089,-14.843473,-32.81888,-34.563896,-8.611793,6.9386797,-13.7203865,15.270627,-10.39982,-45.979492,21.895132,-11.523979,6.0
-327.71066,91.79588,-20.313046,-38.772423,-35.762913,-1.3288536,13.342556,-28.925804,19.657688,-19.582434,-55.234245,32.33657,-1.0328904,6.0
-328.23456,79.1788,-26.591076,-40.225143,-24.283226,15.093054,19.36216,-60.55091,15.105387,-9.843287,-45.127846,42.314262,-6.7345734,6.0
-326.19418,66.01349,-23.006496,-32.598125,-8.628611,22.97905,16.045115,-85.27273,8.742127,5.912243,-26.484493,43.62166,-22.108633,6.0
-313.69955,67.82025,-33.78396,-28.165874,-0.009993911,15.235199,10.450741,-93.28175,17.193634,18.825695,-20.062992,34.73123,-32.51006,6.0
-307.35406,73.29621,-39.429886,-21.265232,3.8997598,7.9784513,5.3308897,-98.20274,20.34243,24.561287,-27.77714,27.497026,-33.184746,6.0
-304.90207,69.28152,-43.57225,-10.089907,15.969582,0.42320526,-1.8897715,-102.797226,23.145199,28.287151,-35.5492,26.653633,-27.245588,6.0
-290.4929,72.020584,-56.785923,-7.6574416,28.548958,-10.862893,-6.105362,-93.953156,23.985125,22.491842,-55.254158,24.306622,-19.62733,6.0
-293.9752,88.50838,-57.482986,2.813129,43.1705,-19.508755,-6.1017017,-72.43332,14.626472,17.908703,-66.47139,13.8508835,-17.39505,6.0
-342.7011,113.57622,-43.932415,20.147137,49.27874,-25.208534,-8.498161,-40.426872,2.978963,4.8675337,-59.692947,-2.656732,-9.154507,6.0
-424.21088,104.46524,-12.17646,39.154625,25.471977,-4.999264,-17.396097,-15.872171,-7.972245,-5.699893,-35.229057,-9.224383,-0.98479307,6.0
-483.4132,55.87578,49.06475,60.54575,8.88215,14.678846,4.1700525,-19.674149,-23.388893,-1.7435606,-18.44874,4.8911953,4.372199,6.0
-543.93225,44.37301,54.73034,60.156662,16.199938,17.869667,8.0945015,-11.386572,-14.2901745,0.5332048,-14.437042,-0.8997315,-1.85725,6.0
-562.0076,2.242711,13.10371,70.21074,10.674866,22.021683,17.89951,-2.64794,11.225327,-5.0357523,-9.129926,-5.7145567,-5.2889247,6.0
-585.7125,-12.048599,-1.0520862,60.556786,5.1019807,20.273966,20.651236,0.42593217,14.855373,-0.892049,-3.627995,-1.1479766,0.1332773,6.0
-398.80453,-11.5734825,-3.580885,47.572487,2.4319186,1.6004133,19.996078,-1.9433682,-23.889605,0.83640915,7.329728,3.3992329,15.094589,6.0
-314.64847,-20.669249,1.2274185,46.138412,-8.715727,-2.5249221,15.441544,-4.420902,-16.628529,0.98929954,5.110329,3.4396498,9.049822,6.0
-298.91116,-32.25569,-6.917036,48.196518,-12.7655115,-10.654089,2.9838223,-1.7688193,-3.2071977,4.0547523,5.050924,6.8214226,8.083244,6.0
-290.393,-23.05779,-29.819462,35.448,-17.434362,-13.435255,-1.6902903,8.278473,5.895952,5.087227,3.5294838,6.0416393,10.632012,6.0
-301.50412,2.654098,-51.97691,25.044964,-16.755013,-15.014062,-0.21060014,18.639515,13.064869,0.6607655,-11.03039,-2.386954,11.134022,6.0
-316.7853,13.375801,-70.63736,16.836807,-14.505978,-6.5920496,3.0721989,23.131115,11.555362,8.280475,-12.610292,-2.8692493,11.791548,6.0
-328.34958,16.733795,-87.9868,18.92944,-13.036217,11.420179,5.677077,17.827324,0.69058865,14.206373,-0.88435185,-0.8488611,12.541311,6.0
-324.6905,36.329033,-77.2477,29.375338,-11.045678,20.481487,6.412199,14.60342,-13.563095,11.348328,-4.9069157,-5.742337,5.7083936,6.0
-309.94943,50.69226,-59.524887,23.380703,-16.696346,15.728302,-0.010673132,14.336594,-18.197803,7.494252,-8.106554,-0.5341296,2.3185053,6.0
-298.14883,67.68973,-57.176113,-1.399059,-23.267212,12.809655,2.460877,12.925186,-21.882158,10.353798,-8.042913,-6.073909,-1.3633671,6.0
-273.43558,102.60254,-72.74283,-32.936607,-30.889977,10.063602,11.27803,2.6029403,-30.783478,18.79256,-6.2930593,-14.560015,-1.0803611,6.0
-237.9688,124.408676,-71.16528,-41.363434,-38.645805,7.801238,1.1424857,-6.722768,-37.73465,16.508553,-7.8741813,-23.319242,2.0771408,6.0
-206.26721,114.13295,-85.291176,-39.647118,-39.50638,9.0971365,-10.108535,-9.306872,-42.435173,11.220449,-8.992205,-28.25262,7.820802,6.0
-200.93985,97.17619,-98.58362,-45.492958,-41.25118,12.670668,-8.593984,-10.778361,-48.10315,12.328039,-10.474681,-28.940634,5.9661264,6.0
-229.70206,69.23236,-113.09172,-41.515182,-36.23712,21.071907,-4.505171,-11.074196,-51.7393,11.092249,-13.268118,-32.13906,15.015255,6.0
-281.08865,36.949726,-108.19093,-13.881527,-25.795319,19.857021,-14.077808,-12.000466,-49.917305,5.1011586,-9.466106,-25.099844,33.29855,6.0
-340.98056,14.239954,-79.6165,-1.5074453,-23.409935,22.653427,-14.42314,-13.027699,-46.030807,2.3251126,2.8111322,-6.0471115,43.660698,6.0
-285.5012,37.745575,-111.58606,-29.461166,-31.503405,21.903847,-9.376271,-9.241549,-42.049442,4.114352,-7.732411,-20.38429,34.20531,6.0
-210.90892,85.24993,-120.82493,-54.056427,-54.516212,9.319569,-18.12817,-19.043282,-46.313766,8.402622,-9.26502,-24.98512,12.497746,6.0
-169.97736,99.06022,-118.19638,-41.802353,-56.585594,8.9451475,-20.13448,-17.868546,-43.111465,3.0135293,-14.009655,-27.64381,0.58556676,6.0
-173.65977,104.08045,-103.04954,-31.068176,-54.168247,9.237682,-16.076828,-12.265651,-39.379616,4.8231077,-18.82017,-27.396109,-1.8843174,6.0
-201.47684,118.587875,-80.17023,-31.366447,-58.124794,15.74824,-15.059691,-10.504821,-25.913498,6.8430386,-20.169338,-29.659616,-1.5831941,6.0
-217.21242,121.38958,-84.81673,-30.815771,-55.655823,17.508087,-12.110649,-5.5221796,-7.6722116,5.302644,-7.538059,-28.572765,-6.694577,6.0
-242.58167,93.86955,-86.667145,-13.783984,-50.753082,22.744488,3.224782,-6.6111116,-0.5208928,9.197758,-7.177098,-26.833525,-19.124552,6.0
-262.8535,69.11711,-73.97727,-2.4099271,-50.090057,17.94326,9.096577,-6.690229,7.3165026,17.043781,-2.087304,-22.23336,-23.220284,6.0
-263.72754,62.669373,-70.39525,-1.9885998,-53.628677,10.607967,10.577845,-8.797846,8.739489,22.271858,0.088171065,-16.10045,-25.956347,6.0
-237.82837,80.667206,-76.27661,-7.3181143,-58.709805,-3.2237716,9.81036,-21.631777,9.580808,22.177715,4.007672,-10.811983,-27.53859,6.0
-233.37978,106.536026,-67.6999,-1.3389956,-67.04816,-12.440506,4.2843056,-35.16286,6.4946127,15.042028,7.400337,-12.557722,-27.272484,6.0
-258.04227,117.93187,-51.194244,10.502848,-64.06273,-13.340697,-5.8348722,-42.388237,-3.9144583,9.93387,10.275909,-12.848648,-23.001907,6.0
-320.57175,121.11371,-34.754112,12.633898,-54.204468,-10.852358,-8.192856,-40.130898,-12.873124,7.4640093,10.054783,-8.366962,-23.883448,6.0
-459.42535,124.7004,3.5308967,19.286734,-18.513103,1.7861824,2.2454624,-29.93435,-18.443659,1.7321284,7.6434956,-5.649331,-27.930367,6.0
-564.1893,112.8418,55.032536,29.842379,9.412045,2.1276264,6.469754,-6.423156,-16.405437,-15.317047,-16.169418,-7.2766886,-12.3487215,6.0
-549.4231,91.89732,44.27275,32.30231,12.031861,6.957244,1.085138,-10.307794,-19.865202,-7.387121,-12.66699,-10.453888,-11.65283,6.0
-504.19086,79.742294,19.186745,23.551308,8.228601,9.728112,-1.6886791,-10.769184,-21.296993,2.0840163,-7.095046,-18.281849,-14.90626,6.0
-498.01178,78.302795,3.9312778,17.260246,1.6967719,3.6550016,-2.5410504,-10.768761,-13.1974945,6.614209,-5.441938,-20.072855,-17.14825,6.0
-536.3332,71.137474,0.46142307,16.133785,2.0783312,5.2942085,5.1271677,-5.464697,2.418818,16.808342,-3.5237548,-21.998856,-14.981199,6.0
-584.2655,53.560257,2.8583627,18.34429,4.786559,3.7860966,7.5391107,-5.0637116,13.18481,23.815002,-0.75189435,-17.095102,-3.0536218,6.0
-565.4267,-5.8119326,15.711999,24.298443,-17.1503,26.817127,-4.896646,26.310818,6.241267,14.648951,-8.5076885,4.196391,16.489958,6.0
-475.5905,-56.278538,43.058823,12.160915,-20.47456,26.374714,-6.802282,25.29904,1.9594417,20.253408,-8.332703,7.594916,15.850201,6.0
-452.08133,-97.026726,65.0739,-2.8962233,-15.041783,24.189018,-3.307229,19.202238,2.9916377,20.77017,-4.1007557,15.857021,12.735437,6.0
-446.0845,-113.18826,68.06473,-17.257145,-3.5171442,19.090584,-2.052486,13.815224,-2.8140223,10.551503,-2.065457,15.613656,8.773739,6.0
-432.55402,-117.43263,62.66735,-24.398102,4.5172253,13.644559,0.27256435,16.086746,-7.0040073,11.156818,-1.5606606,9.659304,3.9111722,6.0
-404.77686,-106.240456,48.338104,-32.713943,2.8909802,7.4989204,3.580429,25.12166,-2.6038659,16.910587,1.7408768,9.678165,3.6066406,6.0
-392.02234,-100.65121,39.06158,-43.779316,3.4019217,6.342517,6.6182146,22.559921,-4.2390356,14.529846,0.86161005,12.300032,6.459895,6.0
-397.13895,-102.73105,40.195213,-48.27433,12.788439,7.2853155,7.3988895,14.712387,-3.2918491,19.079649,-1.3894,15.970493,7.450794,6.0
-390.3023,-92.77051,43.803917,-40.756638,19.265385,1.2890832,4.09504,5.8543844,-3.1697729,16.417664,-0.43533483,11.867508,6.1827984,6.0
-321.1199,-33.438053,59.16108,-21.897705,14.004423,-9.668619,-8.641062,-15.359889,-22.329672,-7.158901,-13.957182,-5.106674,-11.821661,6.0
-234.74245,31.18987,22.93336,-24.655663,-6.6200867,-35.418095,-31.349224,-19.654785,-18.14236,-7.6788173,-26.600014,-14.182813,-12.847168,6.0
-215.6393,52.068245,-16.90158,-14.572973,-19.390419,-43.750782,-30.694784,-18.632118,-18.345016,-5.703576,-36.38262,-12.898804,-2.7325096,6.0
-240.57219,30.656076,-32.968887,-0.93131423,-20.112076,-46.751167,-16.667622,-13.295057,-21.097816,-2.7838702,-33.22435,-12.325418,-0.045203388,6.0
-253.92155,20.84467,-47.251343,10.689523,-26.770044,-50.92521,-9.311308,-8.15534,-34.015312,-4.485923,-23.84306,-12.84964,2.6798646,6.0
-255.72537,17.451075,-56.61841,20.925495,-29.00248,-46.570503,-7.2248497,-14.030705,-41.146324,-8.248968,-16.108337,-11.857965,15.087559,6.0
-274.28003,5.9570446,-49.080456,44.748318,-29.450064,-43.41362,-5.595648,-12.445449,-44.406887,-6.438595,-9.67548,5.063553,27.522945,6.0
-289.11017,-1.484125,-47.343147,48.52359,-33.544212,-38.90355,-15.513793,-9.865164,-42.02906,-1.6873579,7.109704,24.589191,37.243557,6.0
-303.57947,-10.926325,-40.078655,41.146797,-29.42882,-33.39589,-20.492842,-2.8388307,-36.669052,3.3604133,16.901752,30.299103,43.233944,6.0
-337.1576,-27.25448,-12.376217,38.368904,-28.2393,-32.977203,-21.683693,2.591023,-35.83265,6.575775,28.033775,38.427605,44.76419,6.0
-349.8174,-19.463459,-6.966775,20.840763,-22.418283,-20.974411,-27.463959,7.216403,-27.256958,8.404235,29.524675,38.076424,46.34535,6.0
-350.50766,10.715107,-4.821239,6.115058,-17.719078,-3.0088446,-29.702068,5.1550736,-27.389496,7.5256653,24.582191,26.739004,47.431618,6.0
-383.62097,44.290085,13.693441,-5.4563446,-9.803402,7.404853,-17.201996,-1.6256084,-24.877083,-0.16104043,15.21373,8.520462,31.497604,6.0
-418.26755,42.870796,20.471277,7.1038322,2.2963853,6.039198,-7.8127184,-6.343591,-13.963074,-5.0086756,-3.5867367,-0.49673033,7.4355054,6.0
-326.86594,35.681633,-13.234226,15.878082,-11.713987,7.9965906,-21.625412,-10.991838,-23.159384,-4.172386,-12.905496,-8.7296505,2.9727852,6.0
-239.1156,41.166138,-55.68003,3.3865418,-32.835938,9.468033,-14.2216625,-16.524437,-42.33869,-10.787091,-22.985998,-6.068303,-5.733307,6.0
-209.2485,66.38807,-68.37665,-17.816008,-58.41793,-7.147528,-17.785698,-20.269796,-48.177765,-12.206562,-28.361889,-6.015271,-8.499071,6.0
-252.81432,114.1091,-40.967224,-17.794933,-62.937065,-15.04329,-11.976988,-15.502871,-50.204575,-12.494982,-28.06837,-10.9787655,-6.6225023,6.0
-335.93744,160.89737,-14.876589,-10.457848,-51.23597,-20.883846,-9.03185,-24.903816,-43.322723,-18.501747,-20.832329,-14.672975,-5.8551254,6.0
-388.68982,162.38634,-15.625455,4.7940197,-25.992271,-16.333368,-10.366295,-36.41298,-32.402115,-13.624258,-14.157407,-11.457214,-10.883276,6.0
-427.20755,142.23701,-20.905788,11.580424,-5.754903,-8.984482,-7.45982,-31.581633,-22.70069,-10.17385,-10.896696,-8.865727,-8.150799,6.0
-447.21017,120.302734,-6.083275,13.702594,-15.278969,-16.418892,-5.0400543,-18.787764,-13.195424,-1.7500496,-20.427303,-11.997842,-9.521591,6.0
-391.21805,119.23583,-10.141214,2.0663009,-45.496902,-18.080593,2.5822034,-17.504654,-11.939075,-4.795408,-27.97268,5.1707788,-11.601041,6.0
-319.12314,108.40664,-7.469479,-19.978409,-50.678295,-13.067196,1.1386696,-12.6264305,-3.6732814,-14.438921,-51.789185,18.14022,-5.126645,6.0
-289.306,86.40631,-13.431317,-34.893967,-48.334625,-3.6241755,7.0494184,-18.726078,1.4226648,-15.913773,-61.906128,28.51395,7.9508677,6.0
-298.71915,63.8339,-18.490742,-34.677902,-30.934986,10.890774,12.554085,-36.303917,-1.6138906,-7.345935,-57.055935,38.072372,15.797604,6.0
-306.17737,58.65059,-18.083376,-35.21589,-18.995613,8.946264,10.890655,-63.582832,-8.062615,13.581255,-40.677162,42.405136,-2.2725205,6.0
-301.6257,58.05467,-23.566269,-34.775593,-5.6056447,3.6102521,5.2984247,-77.99344,-2.3565056,26.304855,-38.889076,40.31237,-19.446047,6.0
-310.83112,61.501717,-32.000168,-34.930614,2.9207647,6.0928984,1.0627357,-82.54766,-0.846125,31.00948,-37.527527,38.38472,-25.976175,6.0
-320.0504,79.14749,-26.902395,-32.17957,6.2785316,10.948439,-7.42003,-82.12327,-1.2866781,35.895874,-44.901726,29.326706,-25.122505,6.0
-323.034,86.77025,-21.773693,-42.87537,12.427605,9.866308,-16.835953,-74.48508,3.5540147,37.018482,-48.530464,19.108358,-22.899239,6.0
-332.60208,101.24118,-17.14971,-25.662098,26.30473,3.5307539,-9.311315,-67.51839,-2.477176,30.182251,-57.831947,0.28114772,-16.972504,6.0
-347.1813,122.85434,-23.356068,2.604199,30.898521,-17.30658,-9.283539,-44.962563,-10.17911,13.364218,-51.659946,-9.870434,-8.063995,6.0
-390.14835,116.939255,-20.705843,32.790394,24.685429,-16.55978,-19.544157,-31.243465,-5.570725,-1.0642215,-28.166477,-15.590601,4.131528,6.0
-436.69156,69.25693,6.86244,65.17844,6.7805734,0.8046044,-14.566,-27.818577,-3.5457544,-0.18396397,-9.560547,-9.8148155,6.4226456,6.0
-493.85675,50.531,26.854618,76.05301,18.266514,9.068411,-8.707766,-30.924213,-6.377113,-4.3889284,-8.417042,-15.681484,-3.2178378,6.0
-602.98425,63.2213,44.740166,46.71314,33.16002,21.342197,1.0715868,-17.270144,-8.944683,-5.192647,-7.3368783,-10.13226,-4.7462893,6.0
-643.7372,41.46173,33.636604,30.71128,20.17589,14.9379635,7.877119,6.380845,1.4587618,-0.4620977,-2.0919957,-0.18660009,-3.8172934,6.0
-582.7131,7.9123993,1.4220347,36.51705,21.293236,15.097519,9.242735,4.9748173,14.053684,7.4400363,11.393289,4.041868,1.1579552,6.0
-356.16327,14.465963,-22.22894,12.406383,10.258158,11.453009,4.4641676,-4.4590077,12.601229,9.92824,11.78109,0.34619972,-3.2798553,6.0
-287.10834,25.76232,-24.909513,7.853378,8.07198,11.3913,-0.8159805,-9.027084,10.63815,11.728689,9.497206,4.318763,0.5367221,6.0
-280.49136,23.998028,-30.398151,6.6131845,5.5134363,21.892422,1.3129492,-16.592829,8.292977,20.825062,14.257133,3.6815872,4.4103465,6.0
-280.04,16.980434,-22.632376,2.6268983,-0.1731844,37.438023,21.499773,-15.352839,2.3779135,20.319195,17.591148,0.6162943,6.6151414,6.0
-300.02472,27.630976,-17.788763,-0.35504302,-8.615255,36.970444,28.825756,-15.240372,-0.84241706,17.030643,16.904156,5.7154274,15.747593,6.0
-332.11966,40.85984,-24.769314,-2.7438576,-23.603113,30.978542,36.354134,-11.479425,-4.9547205,10.314109,12.344305,6.7059793,18.257793,6.0
-336.31415,67.979904,-11.563673,-1.279497,-37.081474,22.053707,35.05491,-17.22216,-6.9554977,-0.71502715,-1.6926984,-4.5751657,6.986492,6.0
-342.20013,87.780945,4.9334717,-11.338665,-50.27504,11.455013,36.81649,-16.292698,-11.911327,-3.9750082,-6.427599,-4.5241804,-0.42407295,6.0
-318.765,104.28908,-13.535638,-34.957336,-69.80974,-0.6045136,41.878166,-12.16251,-14.760802,6.201145,-16.17854,0.06338142,-2.1636822,6.0
